Date Received,Product Name,Sub Product,Issue,Sub Issue,Consumer Complaint Narrative,Company Public Response,Company,State Name,Zip Code,Tags,Consumer Consent Provided,Submitted via,Date Sent to Company,Company Response to Consumer,Timely Response,Consumer Disputed,Complaint ID
2013-07-26,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,,,Citibank,GA,30331,,N/A,Web,2013-08-01,Closed with explanation,Yes,No,467753
2013-07-26,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,,,SquareTwo Financial Corporation,GA,30106,,N/A,Web,2013-07-26,Closed with explanation,Yes,Yes,467755
2013-08-21,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,Encore Capital Group,OR,97701,,N/A,Phone,2013-08-22,Closed with explanation,Yes,No,499720
2013-08-14,Credit card,,Credit determination,,,,Synchrony Financial,GA,31811,Older American,N/A,Web,2013-08-14,Closed with explanation,Yes,No,489722
2013-08-14,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Experian,CA,93012,,N/A,Web,2013-08-16,Closed with explanation,Yes,No,489723
2013-08-08,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,92410,,N/A,Referral,2013-08-19,Closed with explanation,Yes,No,484485
2013-08-02,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,PNC Bank N.A.,OH,45420,,N/A,Referral,2013-08-06,Closed with explanation,Yes,No,473597
2013-08-02,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,92107,,N/A,Referral,2013-08-06,Closed with explanation,Yes,No,473603
2013-08-14,Credit card,,Late fee,,,,Bank of America,NY,10024,,N/A,Web,2013-08-20,Closed with monetary relief,Yes,No,492446
2013-08-21,Bank account or service,Checking account,Deposits and withdrawals,,,,JPMorgan Chase & Co.,WI,53719,,N/A,Referral,2013-08-22,Closed with explanation,Yes,No,499749
2013-08-02,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,34109,,N/A,Referral,2013-08-06,Closed with non-monetary relief,Yes,No,472498
2013-08-14,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,,,Fifth Third Financial Corporation,OH,43560,,N/A,Web,2013-08-21,Closed with explanation,Yes,No,489727
2013-08-02,Bank account or service,Checking account,Using a debit or ATM card,,,,BB&T Financial,AL,35215,,N/A,Referral,2013-08-12,Closed with explanation,Yes,No,472504
2013-08-14,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,First Tennessee Bank,CA,95667,Older American,N/A,Web,2013-08-15,Closed with explanation,Yes,Yes,490918
2013-07-26,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NY,11758,,N/A,Web,2013-07-29,Closed with non-monetary relief,Yes,Yes,467778
2013-08-14,Mortgage,VA mortgage,Settlement process and costs,,,,Bank of America,KY,40213,Servicemember,N/A,Web,2013-08-15,Closed with explanation,Yes,No,489729
2013-07-26,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,CIT Bank National Association,IL,62269,,N/A,Web,2013-07-29,Closed,Yes,No,467780
2013-08-08,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,Capital One,FL,33013,,N/A,Referral,2013-08-09,Closed with explanation,Yes,No,483948
2013-08-02,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",FL,32578,,N/A,Web,2013-08-02,Closed with explanation,Yes,No,472518
2013-08-02,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,FL,32578,,N/A,Web,2013-08-02,Closed with non-monetary relief,Yes,No,472516
2013-07-26,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,,,Equifax,CA,91320,,N/A,Web,2013-07-26,Closed with non-monetary relief,Yes,No,465314
2013-08-08,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,TD Bank US Holding Company,FL,32667,Older American,N/A,Web,2013-09-30,Closed with explanation,Yes,No,483953
2013-08-02,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,M&T Bank Corporation,TX,78245,,N/A,Referral,2013-08-06,Closed with explanation,Yes,No,473571
2013-08-21,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,,,Euler Hermes Collections North America Company,CO,80134,Older American,N/A,Web,2013-11-07,Closed with non-monetary relief,No,,499759
2013-08-02,Credit reporting,,Incorrect information on credit report,Public record,,,Capital One,HI,96818,Servicemember,N/A,Web,2013-08-07,Closed with explanation,Yes,No,472535
2013-08-08,Credit card,,Billing disputes,,,,Wells Fargo & Company,NC,28205,,N/A,Web,2013-08-12,Closed with explanation,Yes,No,484242
2013-07-26,Bank account or service,Checking account,Deposits and withdrawals,,,,Bank of America,VA,24128,,N/A,Web,2013-07-29,Closed with explanation,Yes,No,467815
2013-08-08,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Impersonated an attorney or official,,,"Hunter Warfield, Inc.",VA,22219,Servicemember,N/A,Web,2013-08-08,Closed with explanation,Yes,Yes,483972
2013-08-14,Credit card,,Other fee,,,,Amex,CA,90703,,N/A,Phone,2013-08-22,Closed with explanation,Yes,No,492481
2013-08-02,Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,,,Encore Capital Group,DE,19966,,N/A,Web,2013-08-02,Closed with explanation,Yes,Yes,472559
2013-08-08,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,OR,97236,,N/A,Fax,2013-08-26,Closed with non-monetary relief,Yes,No,483980
2013-08-21,Debt collection,Non-federal student loan,Communication tactics,Frequent or repeated calls,,,"Navient Solutions, Inc.",CT,6611,,N/A,Web,2013-08-21,Closed with explanation,Yes,No,499774
2013-08-02,Bank account or service,Checking account,Using a debit or ATM card,,,,Bank of America,FL,33308,,N/A,Postal mail,2013-08-05,Closed with explanation,Yes,No,479588
2013-07-26,Credit card,,Closing/Cancelling account,,,,Bank of America,NC,28227,,N/A,Phone,2013-07-29,Closed with explanation,Yes,No,467847
2013-07-26,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Experian,PA,17404,,N/A,Web,2013-07-26,Closed with explanation,Yes,No,467850
2013-07-26,Credit card,,Billing statement,,,,Discover,TN,37090,,N/A,Web,2013-07-26,Closed with monetary relief,Yes,No,467853
2013-07-26,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",KS,66210,,N/A,Web,2013-07-26,Closed with explanation,Yes,No,475666
2013-08-21,Credit card,,Billing disputes,,,,JPMorgan Chase & Co.,CA,95407,,N/A,Referral,2013-08-22,Closed with explanation,Yes,No,499787
2013-07-26,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,CA,90019,,N/A,Web,2013-07-30,Closed with explanation,Yes,No,467870
2013-07-26,Bank account or service,Checking account,Deposits and withdrawals,,,,Comerica,MI,48227,,N/A,Referral,2013-07-29,Closed with explanation,Yes,No,459509
2013-08-21,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,PNC Bank N.A.,DE,19711,,N/A,Referral,2013-08-23,Closed with explanation,Yes,No,499790
2013-08-14,Credit card,,Other,,,,Citibank,IN,46224,,N/A,Web,2013-08-14,Closed with explanation,Yes,No,489748
2013-08-09,Credit card,,Credit determination,,,,Capital One,OK,74601,,N/A,Web,2013-08-09,Closed with explanation,Yes,No,486093
2013-08-14,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,NY,14094,,N/A,Postal mail,2013-08-29,Closed with non-monetary relief,Yes,No,489224
2013-08-21,Credit card,,Rewards,,,,Amex,IL,60169,,N/A,Referral,2013-08-23,Closed with explanation,Yes,No,499796
2013-08-08,Debt collection,Non-federal student loan,Improper contact or sharing of info,Contacted me after I asked not to,,,Law Office of Regent and Associates,TX,75287,,N/A,Web,2013-11-07,Closed with explanation,Yes,No,483950
2013-07-26,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"EOS Holdings, Inc.",FL,33602,,N/A,Phone,2013-08-01,Closed with non-monetary relief,Yes,No,467890
2013-07-26,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Experian,NY,11433,,N/A,Web,2013-07-26,Closed with non-monetary relief,Yes,No,467894
2013-08-02,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,CO,80162,,N/A,Referral,2013-08-07,Closed with non-monetary relief,Yes,No,471420
2013-08-14,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,MO,64118,,N/A,Fax,2013-08-26,Closed with non-monetary relief,Yes,No,494989
2013-08-14,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",NY,13029,,N/A,Web,2013-08-20,Closed with explanation,Yes,No,489751
2013-08-08,Student loan,Non-federal student loan,Dealing with my lender or servicer,Need information about my balance/terms,,,"Navient Solutions, Inc.",MA,2126,,N/A,Web,2013-08-09,Closed with explanation,Yes,Yes,484209
2013-08-08,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,JPMorgan Chase & Co.,CA,91356,,N/A,Web,2013-08-13,Closed with explanation,Yes,Yes,484021
2013-08-21,Credit card,,Billing disputes,,,,Capital One,NY,11375,,N/A,Web,2013-08-21,Closed with explanation,Yes,Yes,498810
2013-08-08,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,,,,N/A,Referral,2013-08-13,Closed with explanation,Yes,No,484025
2013-08-21,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,FL,32763,,N/A,Referral,2013-08-22,Closed with explanation,Yes,No,499553
2013-08-02,Credit reporting,,Incorrect information on credit report,Account status,,,Wells Fargo & Company,FL,33908,,N/A,Web,2013-08-07,Closed with non-monetary relief,Yes,Yes,479412
2013-08-08,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,CA,92336,,N/A,Referral,2013-08-20,Closed with explanation,Yes,No,484026
2013-07-26,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",NJ,7083,,N/A,Referral,2013-08-13,Closed with explanation,Yes,No,467874
2013-07-26,Debt collection,Mortgage,False statements or representation,Attempted to collect wrong amount,,,First American Financial Corporation,AZ,85338,Older American,N/A,Web,2013-10-18,Closed with explanation,Yes,No,467919
2013-08-14,Credit reporting,,Incorrect information on credit report,Account terms,,,Experian,TX,77072,,N/A,Web,2013-08-14,Closed with non-monetary relief,Yes,No,492525
2013-08-14,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,ERC,NV,89815,,N/A,Web,2013-08-14,Closed with non-monetary relief,Yes,No,493388
2013-08-14,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,The Huntington National Bank,OH,44070,,N/A,Postal mail,2013-08-28,Closed with explanation,Yes,No,488957
2013-08-14,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,GA,30228,,N/A,Web,2013-08-15,Closed with explanation,Yes,No,491158
2013-08-14,Credit reporting,,Incorrect information on credit report,Account terms,,,Experian,MI,49022,Servicemember,N/A,Web,2013-08-14,Closed with non-monetary relief,Yes,No,492527
2013-08-22,Mortgage,Conventional adjustable mortgage (ARM),Settlement process and costs,,,,Ocwen,WI,53216,,N/A,Web,2013-08-22,Closed with explanation,Yes,Yes,499372
2013-08-02,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,,,TD Bank US Holding Company,LA,70605,,N/A,Referral,2013-08-22,Closed with explanation,Yes,No,472616
2013-08-08,Credit card,,Customer service / Customer relations,,,,Capital One,KS,66209,Older American,N/A,Phone,2013-08-09,Closed with explanation,Yes,No,484054
2013-08-22,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,MD,20879,,N/A,Referral,2013-08-23,Closed with explanation,Yes,No,500682
2013-08-14,Bank account or service,Checking account,"Account opening, closing, or management",,,,Fifth Third Financial Corporation,OH,44129,,N/A,Web,2013-08-16,Closed with explanation,Yes,Yes,489775
2013-08-22,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,CA,92656,,N/A,Phone,2013-08-26,Closed with explanation,Yes,No,499209
2013-08-22,Credit card,,Credit line increase/decrease,,,,Discover,TX,75204,,N/A,Web,2013-08-21,Closed with explanation,Yes,No,501134
2013-08-02,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,MI,48224,,N/A,Web,2013-08-06,Closed with explanation,Yes,No,472639
2013-07-26,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,Synchrony Financial,VA,22079,,N/A,Web,2013-07-26,Closed with explanation,Yes,Yes,467958
2013-08-22,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,VA,22968,,N/A,Web,2013-08-22,Closed with explanation,Yes,Yes,499836
2013-08-14,Bank account or service,Checking account,Problems caused by my funds being low,,,,Santander Bank US,NJ,8840,,N/A,Referral,2013-08-16,Closed with explanation,Yes,No,489785
2013-08-22,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Experian,NY,10462,,N/A,Web,2013-08-22,Closed with explanation,Yes,No,499832
2013-08-22,Mortgage,FHA mortgage,Settlement process and costs,,,,Nationstar Mortgage,OK,73170,,N/A,Web,2013-08-22,Closed with explanation,Yes,Yes,499837
2013-08-08,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,IL,60440,,N/A,Web,2013-08-13,Closed with explanation,Yes,No,482663
2013-08-22,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,"Select Portfolio Servicing, Inc",GA,30319,,N/A,Web,2013-08-22,Closed with explanation,Yes,No,499260
2013-08-22,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Equifax,NY,10462,,N/A,Web,2013-08-22,Closed with explanation,Yes,No,499829
2013-08-22,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,,,Encore Capital Group,MO,63129,,N/A,Web,2013-08-21,Closed with explanation,Yes,Yes,499846
2013-08-22,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,,,Synchrony Financial,MO,63129,,N/A,Web,2013-08-22,Closed with monetary relief,Yes,No,499847
2013-08-14,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Santander Bank US,CA,90025,,N/A,Referral,2013-08-16,Closed,Yes,No,489795
2013-08-14,Credit card,,Billing disputes,,,,Amex,NY,10010,,N/A,Referral,2013-08-16,Closed with explanation,Yes,No,488765
2013-08-22,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Threatened arrest/jail if do not pay,,,National Payment Solutions of New York LLC,OH,44133,,N/A,Web,2013-10-01,Closed,Yes,No,499851
2013-08-08,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,Capital One,NC,28104,,N/A,Phone,2013-08-15,Closed with explanation,Yes,No,484093
2013-08-02,Mortgage,FHA mortgage,Settlement process and costs,,,,PNC Bank N.A.,OH,43230,Servicemember,N/A,Web,2013-08-06,Closed with explanation,Yes,No,472679
2013-08-14,Credit card,,APR or interest rate,,,,JPMorgan Chase & Co.,NJ,8816,,N/A,Referral,2013-08-16,Closed with explanation,Yes,No,489805
2013-08-14,Credit card,,Customer service / Customer relations,,,,Capital One,OR,97123,,N/A,Referral,2013-08-16,Closed with explanation,Yes,No,491184
2013-08-03,Credit reporting,,Incorrect information on credit report,Information is not mine,,,"TransUnion Intermediate Holdings, Inc.",PA,17032,,N/A,Referral,2013-08-27,Closed with explanation,Yes,No,473479
2013-08-14,Bank account or service,Checking account,"Account opening, closing, or management",,,,People's United Bank,CT,6608,,N/A,Referral,2013-08-30,Closed with explanation,Yes,No,489807
2013-08-02,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,33458,,N/A,Web,2013-08-06,Closed with explanation,Yes,No,472682
2013-08-03,Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,,,"I.Q. Data International, Inc.",TX,75062,,N/A,Referral,2013-08-29,Closed with explanation,Yes,No,473504
2013-07-26,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,,,Encore Capital Group,PA,19145,Older American,N/A,Phone,2013-08-01,Closed with explanation,Yes,Yes,468007
2013-07-26,Bank account or service,Checking account,Problems caused by my funds being low,,,,"SunTrust Banks, Inc.",FL,32084,Servicemember,N/A,Web,2013-07-29,Closed with explanation,Yes,No,468014
